"cpg","logFC","P.Value"
"cg13601977",-0.00343385285185298,0.191304478281363
"cg10454937",0.000311313141388906,0.660347609536844
"cg22232859",-0.00115807585367832,0.423988689611241
"cg14434198",0.00165521510808301,0.242354663866531
"cg13494954",-8.0364300231306e-05,0.794368686453389
"cg13837449",0.00102144913302803,0.541366011264248
"cg13727691",-0.000415743181359869,0.565027229866773
"cg02869486",0.00121098018022035,0.713072062720899
"cg21234244",0.00117208370994578,0.167385358362543
"cg13993176",0.00427640427517655,0.129585245979016
"cg19113375",0.000107337345297626,0.92377482213799
"cg14188346",-0.00182235277090854,0.108634610637405
"cg13601659",-1.67775511254939e-05,0.967581442199675
"cg14356530",0.000705283887968728,0.852144524759115
"cg13590843",3.88348441474451e-05,0.973981206687002
"cg11042561",-0.00421623756880965,0.435226685202123
"cg02740582",4.96845202433993e-05,0.966236806459737
"cg02169859",-0.000223644751133005,0.615232665744967
"cg13576552",0.00201365514861492,0.487043268512845
"cg13963210",0.00221638840598152,0.460608257739103
"cg04327247",0.000379520979344835,0.834296054646644
"cg21240351",-0.000390694013003829,0.364675899757832
"cg01429996",0.000207949745411318,0.749333135326218
"cg21191461",9.02568915311339e-05,0.873861654550667
"cg03588007",-0.00103764352376294,0.800829854361597
"cg13563728",0.00251944922924495,0.117829186549027
"cg14400354",-0.00515131584928199,0.210026712036756
"cg13494827",2.50762590924634e-05,0.995086800396513
"cg13868356",-0.000898580945552622,0.842244402321906
"cg13703070",0.00062976183452239,0.0438591123972922
"cg12190044",0.00297114001499709,0.287880817798185
"cg22304376",6.65109229529784e-06,0.969629974810319
"cg14326743",0.0150292904245543,0.0114925462036996
"cg08347423",0.000676535717504681,0.10352839045256
"cg00225144",0.000370929745174498,0.129889268850629
"cg15075170",0.00100352944317986,0.0327419852158301
"cg00577167",0.000941923278626234,0.364790200286282
"cg13683194",0.000339217790048319,0.93108220902129
"cg14241370",-0.00498924375580417,0.0091902122387608
"cg13632230",0.00032992706870406,0.59679661030542
"cg21180286",-0.000479966703981704,0.518871822707154
"cg13576904",-0.000268416649005906,0.769961077190208
"cg14428829",-0.000677475150872022,0.235395105543578
"cg21239572",0.000130404415300776,0.72334720386368
"cg19863405",-0.000373481162794637,0.760646825989725
"cg01920129",0.00516547839291275,0.242305090060377
"cg05669421",5.79990901712662e-07,0.999500972578642
"cg11727569",-0.00130319331118323,0.498421880464532
"cg18505213",1.04135776089436e-05,0.949258469166253
"cg02442436",0.00148331096461761,0.634384556583967
"cg06953995",0.00210949440722698,0.253252046238772
"cg26288249",9.43209597275242e-05,0.822008162473062
"cg07328505",0.000417854814075045,0.444004765008307
"cg07804122",0.00137091490547528,0.0299796639088352
"cg05154454",-0.000742452614341041,0.278974349876962
"cg13508841",0.000530433478825069,0.458334420192361
"cg02332936",-0.000699867608761021,0.209283046676378
"cg03345938",0.00125619082680022,0.747734318330928
"cg10726357",0.00175370040418089,0.487776376974839
"cg15775618",-0.00651273868853069,0.0485647482107185
"cg13821031",0.0140295731993439,0.0200056576908028
"cg14124261",-0.00387525384117911,0.475051228340635
"cg14327394",0.00599542086821944,0.0633307506401775
"cg18426557",-0.000950980090536295,0.253137576788247
"cg14598025",-0.00131104438760503,0.193453151566587
"cg14436106",0.000591118526193718,0.248930207151597
"cg14014506",-0.00793893308458373,0.0135056333869554
"cg14004457",0.000187540597891844,0.761205210189047
"cg14031246",0.000838635256667917,0.683190475715466
"cg13694664",-0.000603599911720914,0.45222543124386
"cg14579546",-0.00189192201526433,0.415126218687664
"cg23916845",-0.000474237600618335,0.718854874058393
"cg14361804",-0.0139932109581359,0.371444594398396
"cg14436569",0.00279247542901913,0.225987651719855
"cg09399225",0.00491209090506984,0.270348981593644
"cg13788000",0.000877980671914085,0.544764742548909
"cg13959647",0.000243672545997228,0.849295174284494
"cg09586646",0.000662817296599787,0.91334040727524
"cg03808351",0.0023658404143415,0.221484557018168
"cg11054680",0.000495236174307266,0.373127659832697
"cg11429632",0.000737887800278984,0.422850655558949
"cg07190485",0.000288436682024362,0.522758924869108
"cg14252279",-0.00208409291787689,0.299169052181069
"cg13928417",-0.00051147523193224,0.892843454924107
"cg14029324",0.000462591264202198,0.531955857571071
"cg27376924",0.000860493147937398,0.503895208974528
"cg25542041",0.00115120927461069,0.369167993383354
"cg14184882",-0.000426900350718349,0.485229368910163
"cg14154487",0.000255612476253293,0.259674199535925
"cg13563462",7.44380743877487e-05,0.941173892099401
"cg14405448",0.0023798329752318,0.314444625000147
"cg14177289",-0.00103136513013437,0.117732582840021
"cg13413792",-7.45930564981665e-05,0.790650376877467
"cg14002328",-5.59039999698446e-05,0.972354798222888
"cg13748746",0.00137436831649188,0.650996443094203
"cg13541457",0.00570651270736932,0.0179744029000136
"cg14316440",-0.000259403484910832,0.737640985370912
"cg14082739",0.0117687075248462,0.116268841914336
"cg13610026",0.000250588963669868,0.840191664186263
"cg13576095",0.000523219211644627,0.13944615775833
"cg14143574",1.5503550748164e-05,0.96013224645559
"cg09538139",-5.87277417486069e-08,0.999893259843728
"cg14377982",0.000106599487767591,0.724910282711914
"cg13678899",-0.000106023423400294,0.945252950007926
"cg25574769",0.000446618661942978,0.591384734299677
"cg10308414",-0.000712840581345914,0.469978521829827
"cg13521899",-0.0436205117740864,1.54622008190934e-06
"cg13600632",0.000573985765121226,0.644742888193831
"cg14204784",0.00114551370207069,0.117801826282766
"cg13452961",0.0135954363002402,6.06184945497815e-05
"cg18263642",-8.12636027795858e-05,0.921017989227737
"cg13496793",-0.000432607274224367,0.390061435337963
"cg14281592",-0.0114095015327221,0.000772993016986246
"cg02737840",0.000330309281376554,0.802105674380405
"cg13802789",0.00011897722551502,0.876835282993572
"cg03228945",0.00919324855534889,0.052982147155657
"cg06712722",0.000623661134359158,0.508179867566727
"cg00864770",-0.00159493029208734,0.233067978303003
"cg21169101",0.000339547627027571,0.735301604640773
"cg23371825",0.00028700599348639,0.573919704700148
"cg14435232",0.000106870970466446,0.84079949606217
"cg03083695",-0.000358038200016944,0.656441642555636
"cg13707943",0.00185725108346326,0.493669758615155
"cg02009694",0.00128647118958371,0.568686257431315
"cg14425428",-0.000330385535004994,0.784071902639536
"cg13983182",0.00177574320643185,0.189669052784158
"cg13653153",0.00513479389011262,0.251755664841035
"cg13518265",-0.00247770194630034,0.423755752857483
"cg13901134",0.00188567025849999,0.0732772786579445
"cg21205865",0.000427824511021428,0.810637287682197
"cg14606321",0.00378704959356154,0.0380070579733739
"cg14063191",-1.47479251172076e-05,0.967610903518333
"cg21188454",-0.00423646406522313,0.0683139581541001
"cg13937531",0.00131244864005835,0.467067674291211
"cg13367612",0.00140929168977669,0.263077368901522
"cg13392140",-0.000104630777242638,0.871912881606948
"cg14244251",0.00116246598767432,0.192855001520166
"cg13533616",-0.000709040714331719,0.371591766422305
"cg13109865",-0.000149884653250283,0.715862202300117
"cg14546276",-0.000727101775531725,0.501434576037752
"cg24700469",0.000562388703287281,0.87539752687187
"cg14334824",-0.0135019148694666,0.0222452649556412
"cg13696132",-0.000521260338693287,0.268081517766992
"cg13855998",-0.00172974328235948,0.215495628563836
"cg22552736",0.000951002052964023,0.599261960380176
"cg21234265",0.0037870531227742,0.419745604332155
"cg18327994",0.000634887349362042,0.213196880926092
"cg02118627",-0.00426471546943175,0.033814316388757
"cg13401485",-0.000140047946625972,0.859558826936497
"cg14248370",0.000359103814300092,0.155562848055972
"cg13367936",0.00136308212401658,0.162949445149597
"cg14259755",0.000986915425029716,0.495227050011619
"cg13714256",-0.00106511243320053,0.231251481298738
"cg13791827",0.000400709668394716,0.142174896201352
"cg20174000",-3.34069979650973e-05,0.977847390235985
"cg21235987",0.00118924498939196,0.428764196800779
"cg13461078",-0.000278718047905129,0.451267939139761
"cg17936488",0.000181596956471918,0.576425509400015
"cg13543473",0.00622757718643626,0.0750130262123975
"cg14652657",0.000101095468513087,0.800584037032249
"cg14408447",-0.0163438675589562,0.000182595852648534
"cg25344672",-0.00281912926680601,0.318221678566897
"cg08987373",-0.000420217200984032,0.69085683498551
"cg13810327",-0.000598531524962978,0.453678977418915
"cg14067450",-0.000207508338002216,0.875290574046306
"cg13947534",-0.000643895945067801,0.922227069437546
"cg18736279",0.00101967959308295,0.47328464172594
"cg09771468",0.00236650451736315,0.165165001385653
"cg13039704",0.00087448352598787,0.276610577103936
"cg14283710",-7.56531877704013e-05,0.974766428165442
"cg14229207",5.28708804276029e-05,0.957807094302393
"cg16872071",-0.00101013832278069,0.798898661144953
"cg13753488",0.00703923114399133,0.166656513974161
"cg04703696",0.00427911394006552,0.179354333049432
"cg07241568",-0.00406193107172987,0.103496512289314
"cg18718102",0.00220898005036864,0.138873736179264
"cg13454524",0.000656047709596403,0.47255040927642
"cg13663861",-0.000195789694281819,0.630135208927006
"cg13660174",0.0054077188631937,0.184056214846367
"cg00605775",0.000258460110645478,0.255805510665915
"cg06821107",0.0016320415624746,0.342063573329662
"cg10570177",-0.00204886205179502,0.437708990164953
"cg14524403",0.000448119752389522,0.232769626239069
"cg14416294",-0.00177405833975186,0.326686476405588
"cg21276022",0.001559620795193,0.699831705370471
"cg13651137",0.00451921645271346,0.0471414385664754
"cg13954067",-0.000884042908750138,0.6639624469886
"cg14448765",-0.000240390796690641,0.653750805678261
"cg13402624",-0.001357406297129,0.229119080260355
"cg14276973",0.00181040328951526,0.527689216113701
"cg14022501",0.00374450828562745,0.0956355673060715
"cg13590117",-0.00116391728763687,0.32162666041297
"cg21232397",0.00291396284709009,0.160310641086052
"cg14578284",-0.00126360667365709,0.550667396352681
"cg19402083",0.000626804202173863,0.138019975783125
"cg13772595",0.00115312369968151,0.414108164520802
"cg14435098",0.00372367940174403,0.359073674867725
"cg14461852",0.000168397880685305,0.885966239622074
"cg14393316",-0.000868620121920124,0.580457746261417
"cg13588017",-0.00113935356958704,0.233800723650023
"cg13909998",-0.00365211631959429,0.158576714763871
"cg13781414",0.000956655315532938,0.713169538484235
"cg14149988",-0.00323075639364574,0.373322804029251
"cg08164006",0.00038900715992524,0.81859581739881
"cg04393196",0.00391813933307938,0.000869754481498022
"cg12250872",0.00071746167221711,0.738098450912462
"cg13586765",-0.000150238391596493,0.833998306274344
"cg14228683",0.000935484662097591,0.420631142854403
"cg14249808",-0.000811201847735261,0.260917348871492
"cg14136168",0.00864637578568813,0.0501810998625758
"cg14180839",0.00391625293537475,0.327068042891088
"cg13957175",0.00380193571364714,0.0411932600098822
"cg13792579",7.52140083407505e-05,0.851474392960321
"cg25884399",0.00408108286776743,0.358948140937849
"cg02516189",0.00755718862056325,0.0406161034393546
"cg13536491",0.000388817745316552,0.545807387974619
"cg07056794",0.043006344772901,0.0753870855597885
"cg13766589",-0.000260355492195577,0.86940456438813
"cg14613607",7.293928896834e-05,0.73638137393101
"cg07874283",-0.000138649279618449,0.673947606246391
"cg02071439",-0.000109193251006253,0.813505216826225
"cg16989797",-0.00106391271447546,0.215569883984451
"cg14178775",9.57421780629612e-07,0.998255693954498
"cg14223856",-0.000121685824468074,0.926104062070517
"cg13425938",0.00557802259181499,0.00658678065007261
"cg04074066",0.00061785601333641,0.765880805490099
"cg13739116",4.76778389137275e-05,0.764658309387728
"cg15799397",0.00180189177971764,0.310105222273768
"cg13523132",-0.00123998337705268,0.336072675510946
"cg13801057",0.0015040155128229,0.241961141284743
"cg02772733",0.00186106918492647,0.0403462006365653
"cg00489699",-5.11691828478687e-05,0.928208559233659
"cg17963089",7.29929107497722e-05,0.92014399893019
"cg15619125",0.00112422398956189,0.409386858342412
"cg13625370",0.00162359727960163,0.142080121073585
"cg14608180",-5.62851844681067e-06,0.989975132897957
"cg14105458",0.000248553347354031,0.406730055968241
"cg15428653",0.000330995664345709,0.287895949273461
"cg00708215",0.000282381058522882,0.923086187141022
"cg14156314",0.00261811399217001,0.313516066624233
"cg00000658",0.00113318695658335,0.597837613007901
"cg13575271",0.000125077685561651,0.537341151257217
"cg06231995",-0.00152975229484361,0.165168864698366
"cg13871921",0.0277232851104116,0.0940058693822853
"cg01333333",0.00193023927539243,0.330400715206725
"cg13969496",0.00193431695135794,0.162867288417283
"cg14144201",-0.000314188565560906,0.857558568055865
"cg22425466",-0.00221758335672597,0.158495531493686
"cg14559801",0.00245647347089459,0.198489275813206
"cg17819983",-0.000347638240627822,0.513744897463371
"cg13882795",8.9311564264101e-05,0.949594557633471
"cg13788625",-8.66885878057562e-05,0.957988646570444
"cg13938785",0.00243850317579019,0.217153217592724
"cg07687043",-1.45581846651107e-05,0.948846568037378
"cg05616472",0.00210103567807221,0.234672161195227
"cg13922757",0.000877120951273139,0.140513109857783
"cg17942750",-0.000464581006446017,0.716220635781687
"cg21195984",6.72993439879276e-05,0.858845708544448
"cg12052661",0.00285189582679611,0.253895619882717
"cg04961448",-0.00202015220719054,0.461492117196636
"cg13436632",0.000220829559003973,0.686059602106665
"cg02755871",0.00875323103249281,0.000395616803869152
"cg14497145",0.00022397724025891,0.897626497229855
"cg09889848",0.00272100840746089,0.3297162453127
"cg25301103",-0.000692407149230611,0.270997308031287
"cg09246611",-0.00068826901605646,0.170592861267251
"cg07638334",-0.000727100222059142,0.442631341329217
"cg15584954",0.00264303994864266,0.396562823582657
"cg04806237",-0.000223889969218724,0.707366448585885
"cg15727759",0.000877422477116175,0.168262143621524
"cg14466661",0.000976970907965314,0.608982544260782
"cg19026125",-0.000223723724506991,0.683930236562605
"cg00332951",-9.93738863421957e-06,0.983731267870408
"cg00195144",-0.000274873309311816,0.491170260915021
"cg27335999",-0.00145674802159384,0.410128783091978
"cg14957660",-0.00176609820107292,0.233081392318126
"cg10093358",-0.0001856068195388,0.734708408323272
"cg11727338",0.000308301119651402,0.588828348399362
"cg01162610",0.00977272345663252,2.80592989169052e-06
"cg17039011",0.00333692448034166,0.194048518282916
"cg05585149",0.00667027578528996,0.000411817629920199
"cg15517295",-8.29461433131202e-05,0.87614990832876
"cg06264868",-0.000239959675731833,0.596443660197272
"cg10520405",0.00155985134555237,0.696211499835237
"cg02961196",-0.000446072051565483,0.720455639945704
"cg08876481",0.00767645377761712,0.00606182345128661
"cg15317837",0.000125922941114863,0.74266850216414
"cg00128188",0.00131852330273916,0.34833474682103
